bond,ideal_length,extracted_length,error
N1-C7,1.5106746939275908,1.49342311867657,0.017251575251020723
N2-C11,1.5123144024414321,1.4933850860581614,0.018929316383270667
C1-C2,1.5394840469967823,1.530523519366472,0.008960527630310411
C2-C3,1.5383992607297856,1.532306026261369,0.006093234468416586
C2-C4,1.5519694661464505,1.5400157827025387,0.011953683443911789
C2-C8,1.5516880993402298,1.540253440375597,0.011434658964632805
C4-C5,1.531503267551437,1.524764597063946,0.006738670487490994
C5-C6,1.5329653199460858,1.5249780853810422,0.007987234565043577
C6-C7,1.5247711186134776,1.5139534161634993,0.010817702449978261
C8-C9,1.5317192723939246,1.5241611079007569,0.007558164493167707
C9-C10,1.5335451032576397,1.5249930577451118,0.008552045512527862
C10-C11,1.5248707170733404,1.5139046822854,0.010966034787940337
